RM,VD,NP,VP
16011.818476429351,17655.259176671058,39,452.69895324797585
19689.331881385297,846.4375273523417,44,19.23721653073504
6383.906536531168,9783.94517056267,38,257.4722413305966
2226.835414443889,7407.922240441955,27,274.36749038673906
8724.338231060388,10927.877653775573,59,185.21826531823004
10467.211792308057,9757.08621542037,7,1393.8694593457672
14716.252721941013,16382.828308642793,18,910.157128257933
2813.5830227280076,18810.935541125786,46,408.93338132882144
18332.93348567816,13645.95251917072,20,682.297625958536
19657.165449270575,16258.809927922446,33,492.6912099370438
2530.713990154827,14171.833189525756,11,1386.7528216545822
11329.415095126142,18091.44234547009,5,3618.2884690940177
13219.703827785752,10404.381406258972,17,612.0224356622924
16988.300012242013,5366.482142562937,4,1341.6205356407343
18036.0099826259,11862.021571865589,17,697.7659748156229
17940.673611804457,9566.02277317798,2,4783.01138658899
18393.22582827587,17503.58765630022,65,269.28596394308033
15980.140084859784,10956.922292971969,23,476.38792578139
19241.94110640371,11204.764824011956,5,2240.9529648023913
11586.805540737527,18563.14361541166,31,598.811084368118
18062.20182127493,8242.21266666934,57,144.60022222226914
9158.524281295995,18934.59270747347,53,357.25646617874474
10066.866762647243,15881.04331202116,59,269.1702256274773
9798.546019215679,19473.218166269566,4,4868.304541567391
8571.490543616277,2798.082120734315,40,69.95205301835787
7523.525376948491,15814.136425421018,65,243.29440654493874
4824.00538320288,4101.0159729970765,6,683.5026621661794
6852.1958990257035,16872.997232562182,11,1533.9088393238346
13956.580720820108,7629.383862888003,56,136.2389975515715
14412.280657695424,8715.10384188458,22,396.1410837220264
16267.898457317197,10625.962429044986,5,2125.1924858089974
19832.16679458706,8975.883461946656,15,598.3922307964438
18396.27803492217,15797.941331592636,27,585.1089382071347
18362.238770897377,1241.4887259546986,50,24.82977451909397
14178.153880370264,10691.925925952804,62,172.4504181605291
10278.24361938011,16157.222905567132,46,351.2439762079811
11258.207284494792,11677.071730136311,49,238.30758632931247
15925.836346880447,17737.359121910195,66,268.7478654834878
16065.5261441024,9518.38539170431,64,148.72477174537985
11213.046871970066,8439.47699673147,59,143.04198299544865
9096.285199223938,19624.830362138462,52,377.4005838872781
5595.485219922817,19444.52088221699,65,299.14647511103067
1564.1790528917263,6511.32730519532,19,348.48952988224
5835.114610694073,17473.589986144638,9,1941.5099984605154
17257.955574655258,10303.911888739554,23,447.9961690756328
13404.736939131893,18250.9686632491,40,456.2742165812275
13739.733987576496,6728.736461423629,49,137.3211522739516
4286.848378975397,1735.3436523928235,30,57.844788413094115
5236.970629106879,15076.966944104035,25,603.0786777641614
3376.4316226263177,9936.779867477058,20,496.83899337385293
2082.5566400871885,17914.82186332253,31,579.0288657083712
16037.6407450259,2394.955080487845,35,68.42728801393842
2916.1794892610474,1942.8876598760899,34,57.143754702237935
14195.279617513817,4050.140365004246,44,92.04864465918742
18403.924619758673,17706.92812117571,34,520.7920035639916
18459.041178471078,13764.99105685126,9,1529.4434507612511
6907.026322124243,10839.094341253995,50,216.78188682507988
18131.234401481663,10874.420200424182,65,167.29877231421818
9302.159259132204,7061.203353569948,8,882.6504191962435
6682.562515662991,11663.787188941043,20,583.1893594470522
3811.7482053937447,13098.220317357776,41,319.46878822823845
18530.37065619118,6409.630416631035,21,305.2204960300493
13979.488424201749,12855.9172232411,44,292.17993689184317
9096.388349220448,8481.664287327792,35,242.33326535222264
12273.385860802646,12526.354377782744,51,245.61479172123026
5235.562923592624,14662.227647546171,40,366.5556911886543
1756.484771691482,10614.1336232833,49,216.6149719037408
4188.802138805415,13450.179410031938,26,517.314592693536
12685.488335448841,12179.249163401284,8,1522.4061454251605
11075.112327593259,18667.544916430943,13,1435.964993571611
7592.944633038613,11716.716379907675,34,344.6093052914022
13127.025308769404,14069.837345470372,15,937.9891563646914
6964.844246227674,12352.632814365923,50,247.05265628731846
17023.418587841756,19903.477823968093,65,306.20735113797065
9735.276559840364,4187.564982628941,22,190.34386284677004
10656.854514761835,3676.8391867519326,65,56.5667567192605
14371.345070591105,16626.644836946787,57,291.6955234552068
6301.071621691238,14529.130077142892,13,1117.6253905494532
19319.09721651051,13226.811406222152,13,1017.4470312478578
11884.516019010933,5848.95749014162,23,254.30249957137477
4194.806878652313,15690.887856919973,56,280.1944260164281
9710.12657505016,18150.612820655304,30,605.0204273551768
7539.209784546347,16691.501633193104,39,427.98722136392576
2335.0606595038053,17778.891587993137,61,291.4572391474285
14675.846534463019,14511.873206274528,36,403.1075890631813
5251.014592206773,6747.153081497535,44,153.34438821585306
9025.65611548401,5589.463528292306,12,465.7886273576922
18870.455658996678,19683.811810060794,34,578.9356414723762
16436.73614122694,2334.318013451326,38,61.42942140661384
13358.823301306897,1759.7467324776583,50,35.19493464955317
15704.365131177616,6812.065892794662,30,227.06886309315541
15254.021138804508,17586.316261177762,3,5862.105420392588
16314.904560104718,10728.045315821637,50,214.56090631643275
6556.864969051442,6255.679206108066,52,120.30152319438588
12133.731261604651,395.40507723458745,27,14.644632490169906
7982.851471587063,14429.004313334844,43,335.55823984499636
3771.507255272865,8987.547382627452,35,256.78706807507007
10927.024081005085,12565.865689457369,35,359.02473398449627
14318.29577482615,19575.7828319159,61,320.91447265435903
6086.703424107434,10618.906780815747,41,258.9977263613597
7570.377489077205,2332.6011947219063,16,145.78757467011914
17715.728504519473,4579.610285217093,16,286.22564282606834
16263.660131055774,19471.9024636416,24,811.3292693184
15730.341504044603,19264.290562979055,19,1013.9100296304765
4172.015615115461,9800.05987555042,7,1400.0085536500599
16823.432548737335,17715.698631786774,28,632.7035225638134
12478.61708218019,14926.173805668319,55,271.3849782848785
9372.870596902558,14741.607420183593,14,1052.9719585845423
4738.949018619023,17764.09664739412,48,370.0853468207108
3244.111466273226,17146.800287743565,26,673.0920631332675
5956.222929893732,9224.004469145188,12,768.6670390954323
12837.07707620842,6662.3778699990735,14,475.8841335713624
13749.976291729161,7308.640181364931,28,261.0228636201761
19145.71831686631,18416.119811241842,5,3683.2239622483685
16510.274654755718,19273.856958913344,29,664.6157572039084
13525.893306355667,17491.13521697195,35,499.7467204849129
9131.785626644574,4047.4039773705535,62,65.28070931242829
18101.709249049825,14289.08966125599,12,1190.7574717713326
6583.685724082535,5056.550687345881,44,114.92160653058819
17121.970543352443,10926.622500181642,34,321.3712500053424
10593.344829432352,17578.131118904028,63,279.0179542683179
9695.350310465119,7679.557979127429,24,319.98158246364284
2591.740562182585,3816.5951007756776,44,86.74079774490177
2344.421896207765,2127.861188151703,31,68.64068348876462
9707.511661079245,6041.211982959181,22,274.60054467996275
14736.920606956164,4836.005082697317,66,73.27280428329269
2607.7200274213883,8566.475395154046,36,237.95764986539018
6669.942905467722,14305.83252321484,11,1300.5302293831674
3037.3883014370313,10936.61491245877,44,248.55942982860842
7269.93350620807,14727.843829950947,16,920.4902393719342
11919.173951816816,3490.8926499461277,21,166.23298333076798
13217.938286953771,15244.229773197487,45,338.76066162661084
7272.929040641324,16258.708424562761,22,739.0322011164891
9100.060030963985,5487.060858170072,36,152.41835717139088
8874.220402039984,19336.02168440411,62,311.8713174903889
2861.7878138336346,17179.151338672575,25,710.8811568255268
15028.108332609867,6309.3191517643745,28,225.33282684872765
3151.3256498283904,2980.0249375383555,57,52.28113925505887
12928.446528707696,5302.130673655631,67,79.13627871127807
16921.752362426247,11213.330362348532,11,1019.393669304412
3770.5213297238356,2268.5050537730335,28,81.0180376347512
10870.930455177104,748.3247672964402,19,39.3855140682337
1608.0382509185358,3967.8499955676534,17,233.40294091574432
3318.2198723613183,13373.300978955749,14,955.235784211125
7716.4155929796225,15541.379365564755,43,361.4274271061571
17545.14919509027,19392.892727449693,20,969.6446363724847
15992.252131559877,5470.777378836983,61,89.68487506290137
1394.736076204604,14530.05069144398,44,332.97913868649897
9095.625216212033,7747.38682720067,37,209.3888331675857
5034.735997321566,9644.979893162821,39,247.30717674776466
10464.676022289283,6007.896397022539,21,286.0903046201209
12686.255314307005,6288.759964775552,38,165.49368328356718
16764.103657272433,2025.3245969212971,66,30.68673631698935
19133.428890815354,6510.427881219243,57,114.21803300384637
2054.9315006745396,7993.594299275926,59,135.48464914026994
6925.60949225161,3940.262905916788,21,187.63156694841848
5946.138435109293,7705.305689568609,28,275.1894889131646
12023.869227805346,1835.5865940964452,41,44.77040473405964
3939.4077739957934,18887.872748856626,56,337.2834419438683
4136.510684078818,12646.720595519031,48,263.47334573997983
6770.509225408721,11562.007306791953,36,321.1668696331098
4015.731046267537,8876.87549842785,32,277.4023593258703
2328.5141595244804,14731.968797896196,30,491.06562659653986
11417.350921627043,14480.711217415079,35,413.7346062118594
2184.840782959295,19372.125881699998,35,564.3694617572849
16192.374341439267,12316.163800092205,10,1231.6163800092204
9332.555325282076,5731.170411935005,55,104.20309839881827
8187.276079155204,9415.73893266168,13,724.2876102047446
4482.988262766115,619.4336007122154,42,14.748419064576556
3026.373764845016,13583.937508041985,64,212.24902356315602
15751.688275334434,17996.642602423708,27,666.5423186082854
17511.703109680566,16512.711386060673,54,305.79095159371616
13821.267273952273,14930.076257970975,7,2132.8680368529963
7269.509554236775,15292.190432778852,53,288.5318949580916
9938.098270900702,5288.914759516798,51,103.7042109709176
3746.9522305852934,14121.222804461406,29,486.93871739522086
14357.208768126768,9283.844354037206,6,1547.3073923395343
8442.910170135961,6169.340058613531,52,118.64115497333714
8627.598235990547,10730.592116847627,26,412.7150814172164
3347.7554841218644,8057.378473679286,44,183.1222380381656
15036.210777188187,1492.7023111754963,9,165.8558123528329
10268.437978652388,10416.39898653156,66,157.82422706866
17933.32884150095,18317.923666306113,15,1221.1949110870742
12621.983852932748,11705.40040345553,60,195.0900067242588
13581.889649553235,4030.7421945131337,33,122.14370286403435
3837.6079549205547,1787.1212899675656,8,223.3901612459457
12279.903013234509,11484.17650162227,3,3828.0588338740904
14341.528479880526,16895.651504795303,14,1206.8322503425218
17085.797899200174,17900.24246206316,30,596.6747487354387
16007.090481106261,5925.762859942869,44,134.6764286350652
17952.74020606344,10066.69400835502,19,529.8260004397379
6462.019427580759,1367.1680397654427,3,455.72267992181423
13232.51878809799,15111.506607982425,6,2871.656888123063
17546.18414448492,9318.358513749274,68,137.0346840257246
14569.768722294322,12234.146674832755,37,330.6526128333177
10111.292927484867,12833.769766597488,48,267.370203470781
12762.213476822233,7975.9563071604725,45,177.24347349245494
16811.12367025541,7915.411629542812,58,136.4726143024623
4366.231389238772,7714.717478409072,41,188.16384093680665
8955.762546935292,15297.444215989884,11,1390.6767469081713
16791.70620802515,14268.920253274078,56,254.80214737989425
5270.509366984326,6621.3863130929,61,108.54731660808034
9096.812642960293,713.7840687656292,68,10.496824540671017
5122.890362753573,18725.281413210636,46,407.0713350697964
16239.9258360758,18400.960771180777,63,292.0787423996949
7772.784894206982,12589.244872035799,55,228.8953613097418
3068.535039553807,4346.519702883487,35,124.18627722524249
7469.514040025592,8039.149133862127,47,171.0457262523857
10736.964996607336,16940.856037362704,18,941.1586687423725
9002.154469449855,12872.010008982867,65,198.03092321512102
11207.175638988794,19082.16389774094,24,795.0901624058724
19244.686608493048,12653.776833389775,69,183.38807004912718
4452.525794753644,10300.113229638297,37,278.3814386388729
3767.7991353585553,3910.348034757711,5,782.0696069515423
1663.3613819419897,8454.252940244729,65,130.0654298499189
5075.853066979824,13697.791791873524,57,240.3121366995355
18861.67709305509,723.1147374920045,44,16.43442585209101
3632.7674372781607,19033.283673535683,12,1614.9456201419089
11998.12940645265,9795.385044524231,9,1088.376116058248
9237.642773057561,8769.409180413877,4,2220.764725329026
11128.510699465482,9824.89596024729,26,377.880613855665
7142.83837953836,18840.755624508456,28,672.8841294467305
8733.401594429606,11182.228852920636,20,559.1114426460318
16498.045550908908,11954.242485733981,5,2390.848497146796
14230.349367238514,6929.159183355296,44,157.48089053080218
13489.272194521216,12131.980973372576,43,282.1390924040134
12073.99316661172,15253.028083923415,29,525.9664856525316
6385.451398693147,19369.22969362623,32,605.2884279258196
3338.044290643117,1731.3905650477896,61,28.383451886029338
15276.764545087677,8468.061719805723,29,292.0021282691628
18980.87937390706,13482.90962350072,41,328.85145423172486
13762.461173241312,11819.801388177124,14,844.2715277269374
3956.4160994710974,19296.516700926277,52,371.0868596331976
4692.061655660641,6263.573696435355,64,97.86833900680242
14223.145915671505,5317.625090345693,50,106.35250180691386
10645.201247145103,16852.25614986583,52,324.0818490358813
13006.49359271389,19350.0475187669,19,1018.4235536193105
6990.116104817913,16266.139516278083,23,707.2234572294818
5355.436827761422,3678.541521587502,69,53.31219596503626
11582.313807321283,7451.454823879381,58,128.47335903240312
15187.461656834983,11730.530465481097,10,1173.0530465481097
5708.143475060581,13987.10956305681,55,254.31108296466928
12250.000375799284,15514.519792589983,3,5516.629531512987
2025.2949494745665,8418.774454475644,18,467.70969191531356
17257.50216586653,2304.791655255917,27,85.36265389836728
14047.13053410054,746.2160079940151,21,35.53409561876262
18871.420327870528,12972.336813579353,24,540.5140338991397
16772.48770239709,10950.512252845881,13,842.3470963727601
17156.071171077914,11653.806956667917,28,416.20739130956844
8176.354261059483,5027.17908090949,31,162.16706712611258
17600.53218743032,18539.422086612823,36,514.9839468503562
7113.813035460146,5667.915023199437,68,83.35169151763878
11666.883852155841,13094.135551951074,41,319.36915980368474
14185.604481502414,2203.2334576600997,29,75.97356750552068
1534.0925900547666,2214.8420774772803,8,276.85525968466004
15743.005223114485,14699.905734192667,17,864.7003373054511
1425.0032799298638,9194.222867182816,42,218.91006826625753
11827.22771488256,7599.283330808668,69,110.13454102621259
14521.655129445217,11124.478493754064,52,213.9322787260397
6332.600538026895,1888.2402528680257,48,39.3383386014172
18695.623296980662,4974.228953014073,22,226.10131604609424
4690.864644240855,14100.274867683707,20,705.0137433841853
12966.509893446639,19868.285357382767,13,1528.3296428755975
8912.296621179637,8517.896860996545,53,160.71503511314236
1333.3212532723583,4264.468823802536,39,109.34535445647528
16636.265405249098,14164.79809971615,41,345.4828804808817
6544.220307914619,17214.05885613343,67,256.92625158408106
19775.375723793873,12160.434751709627,31,392.27208876482666
13091.56579479871,8650.662218403966,6,1441.777036400661
13400.88553505427,12501.644226147268,49,255.13559645198507
15969.276259096956,19177.49362068309,24,799.0622341951288
17606.612603627254,1224.0425516404034,6,204.00709194006723
5411.288841145527,13358.687847427504,26,513.7956864395194
8760.027296010063,9307.401188136144,44,211.53184518491236
9134.402102555105,15978.40345727587,5,3341.361189369973
15076.306799345284,12917.771242838642,3,5485.642035330094
11148.088847048553,8988.828951213132,50,179.77657902426265
16687.634820082785,13035.16731199657,34,383.3872738822521
3546.7442342361396,17846.169916371728,66,270.39651388442013
17211.39846970595,8218.656427073649,8,1027.3320533842061
18577.173203847884,2364.5620060658252,56,42.22432153688974
4283.262540648641,9408.055392672286,10,998.8240528814646
3391.33822261279,3201.395395659933,21,152.44739979333013
14298.846066083963,19817.80649798921,41,483.36113409729785
16199.731180489827,5873.332377159924,57,103.04091889754254
9309.452460636803,13982.488945145264,47,297.4997647903248
14602.178192647865,13591.03332460021,42,323.59603153810025
8421.307299827924,13863.03446014324,50,277.2606892028648
7550.721859660121,15833.218350083142,38,416.66364079166163
9415.580587690492,15772.616478841463,63,250.35899172764226
2687.750837326703,7825.005783826869,22,355.6820810830395
3322.438312672298,9660.785258019627,34,284.1407428829302
19396.848007047167,10034.462151868694,27,371.6467463655072
9697.279443083651,3693.7166126203365,26,142.06602356232062
1897.988170654472,6790.681797279396,21,323.3657998704474
12861.816214042205,7560.322107313236,31,243.88135830042697
1963.4008285695575,11362.456369852333,40,284.0614092463083
2192.181149316736,9574.956330950115,10,957.4956330950115
19473.115456753596,1470.7144545610076,62,23.72120088001625
11366.37374214234,7503.853333079608,19,394.93964910945306
15018.475477186717,15898.09520713635,39,407.64346684965
17812.58546365989,19527.488516431666,57,342.5875178321345
8479.785734400088,8076.8558164284705,47,171.84799609422276
7483.754739280573,11906.228279344356,50,238.12456558688712
7663.385718931415,5514.307391041059,3,1838.1024636803531
6310.147165354634,8131.928369648473,56,145.21300660086558
18689.68427748238,3070.2057277299896,36,85.28349243694416
4819.510846701932,4794.500192900197,10,479.4500192900197
3416.985628535131,9047.769354392927,12,753.9807795327439
2769.562110667492,9111.267255263121,59,154.42825856378172
4277.9130175754135,13282.842855608076,67,198.25138590459815
7412.161040671765,4839.775465141937,43,112.55291779399855
11441.545689501601,19851.040309050662,69,287.69623636305306
11125.30917754133,10908.554011228702,9,1212.061556803189
6728.482269206766,15304.826957987898,37,413.6439718375108
12157.152395707852,8415.527099491801,31,271.46861611263876
9339.208921935517,12517.002326914957,60,208.61670544858262
6053.191074434992,10482.525209612966,5,2495.439481112708
7926.430101552575,10102.266651351889,12,841.8555542793241
15417.194371445463,1738.4329646548344,12,144.8694137212362
7106.767694809367,2567.45326012997,13,197.49640462538233
17830.721484519072,14662.68863033045,36,407.2969063980681
5917.546854367393,8433.585367312304,38,221.9364570345343
1558.4388642589279,10582.727407461636,19,587.1301104653296
5247.047422712629,2165.76688735441,51,42.46601739910608
14024.36976349661,18543.549409932617,35,529.8156974266462
4002.496766975422,18408.5253443033,34,541.4272160089206
9177.125776557383,10672.46481065704,27,395.27647446877927
9890.844066863094,18338.15601759098,35,523.9473147883137
16000.97414481734,8464.760542295968,56,151.15643825528514
19361.215919472656,13183.181989982879,33,399.4903633328145
6088.340444152156,5601.490192572824,21,266.7376282177535
14207.609463546425,5112.630251930898,65,78.65585002970613
6958.093547162441,11151.49805243007,44,253.44313755522887
12908.139364557304,16817.121209624325,61,275.6905116331857
14846.395852999642,7661.056905414793,9,851.2285450460881
3711.697923489378,17550.266406764724,55,319.09575285026773
4456.310339059817,8340.901116781664,17,490.64124216362734
3741.9600704284344,13082.156496154947,41,319.07698771109625
8908.963239971396,11063.472827716332,24,460.9780344881805
15056.195525025914,2354.8514312158504,51,46.1735574748206
8022.819113295502,3786.271664551417,31,122.13779563069087
13931.26064455824,10679.63896630908,25,427.18555865236317
2622.7594130887965,7510.25847340055,66,113.7917950515235
4454.574581582448,319.6501868222893,6,53.27503113704822
7102.775097373962,11544.025362431485,15,769.6016908287656
12066.354611252613,11850.403928208641,5,2419.6581106277526
8608.614793510216,3830.6885252501525,65,58.933669619233115
12285.405790499399,4328.573575223737,28,154.59191340084774
16399.18881058957,4151.522591036803,30,138.38408636789342
2170.6625461224357,18628.130821719074,40,465.70327054297684
11092.01880095867,13485.815227563797,6,2247.635871260633
19552.714580875352,6130.9915680924805,8,766.3739460115601
13346.564833126835,360.24971973865973,63,5.718249519661265
17551.196789557318,728.1380590721775,51,14.2772168445525
17806.16460019791,12620.257855621156,43,293.4943687353757
3708.395752399655,17655.90019963083,55,321.0163672660151
13125.370355263927,14934.778658569732,68,219.62909792014312
5710.05230051848,5155.387111429806,31,166.30281004612277
7322.695123084075,1768.592569626177,38,46.54190972700466
17387.13571092481,18238.59125744458,4,5481.646150304314
11585.382317618805,13274.1963867212,10,1327.41963867212
9705.792840446611,11396.749385551942,63,180.9007838976499
7616.855481525049,16330.883893016899,53,308.12988477390377
3407.7910564084837,12728.050368098207,29,438.8982885551106
6893.884600539653,6556.418335281287,47,139.49826245279334
2226.850266360876,2774.3717721579765,8,346.79647151974706
18098.974343273887,10438.633667345706,53,196.95535221406993
15705.509702883257,9927.377080106611,39,254.54813025914387
8047.694900834221,544.8107724477497,57,9.558083727153504
12326.552913166444,10094.300090572793,12,841.1916742143994
12130.804337954865,7533.22810448347,21,358.7251478325462
10237.570215637505,8684.118614475688,60,144.7353102412615
7189.449030930659,13331.26632354052,6,2221.8777205900865
14882.444076732316,6684.205060806661,62,107.80975904526873
19609.221120556333,3545.037106717729,28,126.60846809706175
4114.420636945375,19515.169847353925,20,975.7584923676962
9049.837181954792,16880.516736316666,24,703.3548640131944
5143.945191058416,8920.566912860637,31,287.7602229955044
11957.708184182251,13653.734088043906,4,3529.050484106757
9413.270824942381,1464.284017216281,51,28.711451317966294
5431.4109154958005,8968.986908089159,27,332.1847002995985
11296.087211509786,15588.453683956912,68,229.24196594054283
13803.06282270897,14412.366743773535,51,282.59542634850067
19009.199446567414,18729.83837927442,36,520.2732883131783
6965.586608644451,12842.992040619041,33,389.1815769884558
16960.867327962995,349.80887363398875,62,5.642078606999819
1440.6700527197288,10230.823206215964,14,730.7730861582831
19841.53129609962,14153.946382319857,22,643.3611991963571
4731.5596863570245,15886.529661377357,27,588.3899874584206
9595.241768715321,3390.13670799835,41,82.68626117069147
11679.911280825394,7673.379239515934,8,959.1724049394918
9950.338618220478,5399.377372078227,2,2699.6886860391137
19600.158501260496,2597.3591165716443,37,70.19889504247688
13613.166183190177,622.1097538707526,35,17.774564396307216
10641.798248013625,8840.175134870728,48,184.17031530980682
10235.522816715684,2507.991703446913,64,39.18737036635802
5330.000611648806,8435.540180148766,33,255.62242970147776
15885.935543489499,13119.728871668643,51,257.249585718993
10027.41831778579,9848.070304389894,25,393.92281217559577
5915.697815839915,9006.290758658943,42,214.43549425378436
9575.481903034157,19522.223818695566,32,610.0694943342364
4931.029628233375,12841.341774434857,6,2140.2236290724763
2623.0263749111027,990.607602192744,19,52.137242220670736
8803.024073403634,7461.403709178447,46,162.204428460401
16344.220041535636,10038.958764190276,59,170.15184346085215
18208.935353510522,14411.835331022077,63,228.7592909686044
11318.330742745304,14289.316603431858,60,238.15527672386432
14140.08137037221,19305.37970931047,50,386.1075941862094
19921.754713526167,700.0372986244756,30,23.334576620815856
3671.853368350058,10340.260727095098,40,258.5065181773774
5217.0991330130555,4048.290430334962,4,1135.3133719698185
9130.809746020666,7964.023439700382,68,117.11799176029974
12487.295788987518,952.9381976226249,43,22.1613534330843
7957.4655336959795,8682.762947954208,61,142.34037619597063
13829.795953547902,19885.553267023628,24,828.5647194593179
1732.0810069344716,7747.22955370237,41,188.95681838298464
4708.104567173848,10370.098876954971,37,280.27294262040465
8585.404032462107,13516.44205211936,43,314.33586167719443
6450.119448549057,6316.952342795403,3,2105.650780931801
2425.7549580583664,8921.105457977794,25,356.84421831911175
4661.952930379793,19028.598098664945,14,1359.1855784760676
19681.016901552382,5101.493157812928,23,221.80405033969254
6567.987177399543,5822.678749492631,30,194.08929164975436
3304.363978940626,17467.39387351017,15,1164.492924900678
16030.109283515136,3231.2590113020387,69,46.82984074350781
4056.4279015488396,1349.470617316604,18,74.97058985092244
11577.41497857368,3810.2745339048047,25,152.4109813561922
10016.400770920223,17339.10450947103,23,753.8741091074362
10176.462348218965,12572.363836761748,14,898.0259883401249
13038.143110316854,9909.762247039987,17,582.9271910023522
2766.311477528192,1432.0628863995055,21,68.19347078092883
12698.122761388682,9600.742999323078,48,200.01547915256413
11295.486316727354,16180.20677062867,61,265.24929132178147
15396.814657886853,17551.2221755071,6,2925.20369591785
4569.102427646885,6959.8275969393235,7,994.2610852770462
7103.786618627384,2598.448853059252,42,61.8678298347441
6707.192003408873,16062.122079899626,58,276.9331393086142
12772.06826577721,3390.374377615551,64,52.974599650242986
18014.85697219466,8733.846305495998,47,185.82651713821272
2297.828122242163,17396.804028183695,18,992.2588615896751
14364.440057605656,15401.816322362021,20,770.0908161181011
16413.50026449829,9408.03585707707,8,1176.0044821346337
14852.299670611512,3842.2989808992006,40,96.05747452248002
18196.735861620364,4771.473005299205,58,82.26677595343457
14938.86035078963,13875.801967842131,28,495.56435599436185
10718.11714924035,7220.55939016128,2,3610.27969508064
9686.976963038514,19095.448483327975,17,1123.2616754898809
13384.196376375103,13110.736997113878,68,192.80495583990998
4274.681841616892,18229.928787537592,30,607.6642929179197
7683.46870440372,9319.269788770902,54,172.5790701624241
15289.880329828125,17046.335100684806,55,309.93336546699646
14811.095031842671,16767.64903374612,22,762.1658651702782
16764.972229022613,10196.721073587802,65,156.8726319013508
16115.325482372647,15011.17148150389,68,220.75252178682192
4044.694675695129,13472.2456156951,14,963.1971067663306
7177.313657793818,1181.6933363277958,35,33.762666752222735
13637.689401656882,15930.272755291566,9,1770.0303061435072
18503.502262562386,14919.431010522014,40,372.98577526305036
17590.24177109683,17992.676920189402,27,666.3954414884964
3843.549949839078,4661.544392518171,37,125.98768628427489
5469.493972416313,1346.5652668169353,63,21.374051854237067
2767.7453341322216,6291.563735115879,66,95.3267232593315
8176.484310813785,14076.868157324887,22,639.8576435147676
4798.572125525483,4686.350089877594,64,73.2242201543374
17734.287592675,19433.887019543286,48,404.87264624048515
19042.14291647593,14434.180792430265,65,222.06431988354254
11750.408449230608,15371.88598948991,19,809.0466310257848
6886.940123712475,15185.485585017213,66,230.08311492450323
3481.755942377529,2595.3668144403223,22,117.97121883819646
6901.270219319927,11659.47831366754,4,2914.869578416885
7465.686585758907,5167.083530397754,5,1033.4167060795507
13608.974674979167,5363.94518061876,69,77.73833595099651
15812.913034688872,13228.151797965193,8,1653.518974745649
4383.200131935214,10145.301375720426,31,327.2677863135621
4895.602590603276,8744.019404384915,66,132.48514249068054
13538.49667537035,16140.254438247255,27,597.787201416565
18486.972654832032,6130.864714288374,12,510.90539285736446
11732.516881315958,10212.074167498615,51,200.23674838232577
12410.585949571678,6840.669364163095,15,456.0446242775397
9406.301298937158,17972.680431046014,24,748.8616846269173
15723.794442015826,14166.325674232374,48,295.1317848798411
15102.13189352209,19087.235370168753,30,636.2411790056251
12722.296732501072,19689.612057539318,68,289.55311849322527
1861.634489534531,19438.304477327085,35,555.380127923631
7418.307259232062,19913.690093521065,9,2348.483020500957
16855.765755958026,4030.4224422686675,48,83.96713421393058
19671.67631124881,3855.070029400832,31,124.35709772260749
3235.040131362515,4917.132445095423,8,649.2409809811828
17537.755766926166,10355.725898921532,66,156.90493786244744
10970.507885770961,10570.030388313417,26,406.5396303197468
6433.8714520276235,19665.51947062769,57,345.009113519784
11683.230024340559,17979.218533529685,10,1797.9218533529686
13289.79184177513,11993.861101715473,43,278.9270023654761
15943.964786479393,2474.808772045616,48,51.55851608428367
5014.326160361814,19037.778812925728,36,528.8271892479369
12914.280564495617,5654.899302956144,68,83.16028386700212
12385.511655834349,13624.865762361173,28,486.60234865575615
6510.143556386571,10663.03555345415,38,280.60619877510925
4966.818440233831,6158.276564462771,31,198.6540827246055
18276.279468282202,7342.852386524538,21,349.6596374535494
12660.975035509038,19170.160095531744,29,661.0400032941981
16957.599399460116,6070.91733250891,68,89.27819606630749
12908.27510445026,12201.311901835095,29,420.73489316672743
4419.616581478405,16027.800505087933,67,239.22090306101393
1816.5890775634011,12656.623401586801,16,791.0389625991751
12831.82282217879,18901.946538152122,49,385.7540109826964
17851.732340926836,10389.83792300034,29,358.27027320690826
14108.841630334158,9204.551835667377,51,180.48140854249758
12100.932338648105,16179.957357127281,52,311.1530260986016
10270.138904513471,8689.192207648757,7,1241.313172521251
15175.657030876871,5779.2457769016055,54,107.02306994262233
16875.284477141693,8623.37746629342,67,128.70712636258835
14049.787406845542,12231.854285780753,23,531.8197515556849
8747.925698762381,16337.245465446606,5,3651.5605396631477
17589.009623884085,7569.857359735689,49,154.4868848925651
16569.082931275698,8678.572987637897,41,211.67251189360726
13042.120736243645,13356.903486441204,27,494.700129127452
8767.27800641265,8077.006092319319,44,183.5683202799845
6708.283630742676,6386.144262187388,14,456.15316158481346
15853.822362164541,5945.066112169661,65,91.46255557184094
15113.706698606009,3323.8166711881786,13,255.67820547601374
3158.9611364573093,11718.184577907638,16,732.3865361192273
5274.140455119488,14703.7223639024,34,432.46242246771766
18231.108901966716,16692.89530460473,69,241.92601890731495
14908.381440255434,14139.90854654777,50,282.7981709309554
13966.295816533435,11924.060876169382,51,233.8051152190075
1556.3532064099707,10323.877692847283,15,688.2585128564856
2288.60303466385,3193.1136092925794,60,53.21856015487632
17309.37649904145,17139.96495271333,11,1558.1786320648482
5959.268747921864,13393.062801252274,68,196.95680590076873
7215.531570948774,12625.134686063508,7,1803.590669437644
10563.555884543635,15837.337292503586,13,1218.2567148079681
